NPDES_ID,ENF_IDENTIFIER,ACTIVITY_ID,ACTIVITY_TYPE_CODE,ENF_TYPE_CODE,ENF_TYPE_DESC,AGENCY,SETTLEMENT_ENTERED_DATE,FED_PENALTY_ASSESSED_AMT,STATE_LOCAL_PENALTY_AMT,FAC_NAME,FAC_STREET,FAC_CITY,FAC_STATE,FAC_ZIP,FAC_COUNTY,FAC_EPA_REGION,FAC_LAT,FAC_LONG,FAC_DERIVED_WBD,FAC_DERIVED_CD113,FAC_PERCENT_MINORITY,FAC_POP_DEN,FAC_DERIVED_HUC,FAC_SIC_CODES,FAC_NAICS_CODES,DFR_URL
FLU970050,04-1997-N066,2400278318,AFR,309G2B,CWA 309G2B AO For Class II Penalties,EPA,,,,TRIANGLE SCRAP METALS INC.,3101 NW NORTH RIVER DR,MIAMI,FL,33142,MIAMI DADE,4,25.79802,-80.24612,30902061405,27,95.172,9384.31,3090202,5093,,http://echo.epa.gov/detailed-facility-report?fid=110011332735
FLU970050,04-1997-N043,2400278319,AFR,309A,CWA 309A AO For Compliance,EPA,06/25/1997,,,TRIANGLE SCRAP METALS INC.,3101 NW NORTH RIVER DR,MIAMI,FL,33142,MIAMI DADE,4,25.79802,-80.24612,30902061405,27,95.172,9384.31,3090202,5093,,http://echo.epa.gov/detailed-facility-report?fid=110011332735
FLG110095,FL-N00000976,2400279747,AFR,SCWAAPO,State CWA Penalty AO,State,02/12/2010,,,FLORIDA ROCK 50TH STREET READY MIX PLANT,5609 N 50TH ST,TAMPA,FL,33610,HILLSBOROUGH COUNTY,4,27.99864,-82.40187,31002050503,14,76.196,3164.92,3100205,3273,327320,http://echo.epa.gov/detailed-facility-report?fid=110067425851
FLR05A922,FL-13-1465,3400196599,AFR,STAOCO,State Administrative Order of Consent,State,01/09/2014,,370,THE BOAT,32 MIRACLE STRIP PKWY,FORT WALTON BEACH,FL,32548,OKALOOSA,4,30.404029,-86.61175,31401050204,1,29.052,2780.22,3140105,4493,,http://echo.epa.gov/detailed-facility-report?fid=110009071379
FLR05A922,04-2000-N022,2400274733,AFR,309A,CWA 309A AO For Compliance,EPA,01/20/2000,,,THE BOAT,32 MIRACLE STRIP PKWY,FORT WALTON BEACH,FL,32548,OKALOOSA,4,30.404029,-86.61175,31401050204,1,29.052,2780.22,3140105,4493,,http://echo.epa.gov/detailed-facility-report?fid=110009071379
FLR10NX67,04-2016-4780,3600795614,AFR,309A,CWA 309A AO For Compliance,EPA,08/22/2016,,,EAGLE LAKE SUBDIVISION - 4B,UNKNOWN,KISSIMMEE,FL,34746,OSCEOLA,4,28.222581,-81.421817,30901010400,9,66.524,1098.74,3090101,,,http://echo.epa.gov/detailed-facility-report?fid=110059704333
FLR10NX67,04-2016-4528,3600805641,AFR,309G2A,CWA 309G2A AO For Class I Penalties,EPA,09/13/2016,19955,,EAGLE LAKE SUBDIVISION - 4B,UNKNOWN,KISSIMMEE,FL,34746,OSCEOLA,4,28.222581,-81.421817,30901010400,9,66.524,1098.74,3090101,,,http://echo.epa.gov/detailed-facility-report?fid=110059704333
FL0020907,FL-17-1204,3601727965,AFR,SCWAAPO,State CWA Penalty AO,State,01/17/2019,,2000,BUNNELL WWTP,401 TOLEMAN ST,BUNNELL,FL,32110,FLAGLER,4,29.464394,-81.264214,30801030204,6,29.354,330.4,3080103,4952,221320,http://echo.epa.gov/detailed-facility-report?fid=110010043871
FL0020907,04-1993-N023,2400275389,AFR,309A,CWA 309A AO For Compliance,EPA,09/14/1993,,,BUNNELL WWTP,401 TOLEMAN ST,BUNNELL,FL,32110,FLAGLER,4,29.464394,-81.264214,30801030204,6,29.354,330.4,3080103,4952,221320,http://echo.epa.gov/detailed-facility-report?fid=110010043871
FL0020907,04-1989-N005,2400275384,AFR,309A,CWA 309A AO For Compliance,EPA,01/12/1989,,,BUNNELL WWTP,401 TOLEMAN ST,BUNNELL,FL,32110,FLAGLER,4,29.464394,-81.264214,30801030204,6,29.354,330.4,3080103,4952,221320,http://echo.epa.gov/detailed-facility-report?fid=110010043871
FL0020907,FL-14-0059,3400240857,AFR,SCWAAPO,State CWA Penalty AO,State,05/12/2014,,5000,BUNNELL WWTP,401 TOLEMAN ST,BUNNELL,FL,32110,FLAGLER,4,29.464394,-81.264214,30801030204,6,29.354,330.4,3080103,4952,221320,http://echo.epa.gov/detailed-facility-report?fid=110010043871
FL0020907,04-1994-N033,2400275388,AFR,309G2B,CWA 309G2B AO For Class II Penalties,EPA,07/28/1994,1000,,BUNNELL WWTP,401 TOLEMAN ST,BUNNELL,FL,32110,FLAGLER,4,29.464394,-81.264214,30801030204,6,29.354,330.4,3080103,4952,221320,http://echo.epa.gov/detailed-facility-report?fid=110010043871
FL0020907,04-1993-N016,2400275382,JDC,CIV,Civil Judicial Action,EPA,11/13/1992,,,BUNNELL WWTP,401 TOLEMAN ST,BUNNELL,FL,32110,FLAGLER,4,29.464394,-81.264214,30801030204,6,29.354,330.4,3080103,4952,221320,http://echo.epa.gov/detailed-facility-report?fid=110010043871
FL0030406,04-1994-N018,2400276746,AFR,309A,CWA 309A AO For Compliance,EPA,06/28/1994,,,CITY OF TARPON SPRINGS WASTEWATER FACILITY,201 EAST PINE STREET,TARPON SPRINGS,FL,34689,PINELLAS,4,28.156001,-82.753283,31002070503,12,16.478,2414.16,3100207,4952,22132 221320,http://echo.epa.gov/detailed-facility-report?fid=110000515504
FL0030406,FL-N00000042,2400276744,AFR,STAOCO,State Administrative Order of Consent,State,04/27/2000,,22900,CITY OF TARPON SPRINGS WASTEWATER FACILITY,201 EAST PINE STREET,TARPON SPRINGS,FL,34689,PINELLAS,4,28.156001,-82.753283,31002070503,12,16.478,2414.16,3100207,4952,22132 221320,http://echo.epa.gov/detailed-facility-report?fid=110000515504
FL0030406,04-1984-N002,2400276739,AFR,309A,CWA 309A AO For Compliance,EPA,11/08/1983,,,CITY OF TARPON SPRINGS WASTEWATER FACILITY,201 EAST PINE STREET,TARPON SPRINGS,FL,34689,PINELLAS,4,28.156001,-82.753283,31002070503,12,16.478,2414.16,3100207,4952,22132 221320,http://echo.epa.gov/detailed-facility-report?fid=110000515504
FL0030406,04-1988-N008,2400276738,AFR,309A,CWA 309A AO For Compliance,EPA,11/30/1987,,,CITY OF TARPON SPRINGS WASTEWATER FACILITY,201 EAST PINE STREET,TARPON SPRINGS,FL,34689,PINELLAS,4,28.156001,-82.753283,31002070503,12,16.478,2414.16,3100207,4952,22132 221320,http://echo.epa.gov/detailed-facility-report?fid=110000515504
FL0030406,04-1992-N018,2400276737,AFR,309A,CWA 309A AO For Compliance,EPA,09/29/1992,,,CITY OF TARPON SPRINGS WASTEWATER FACILITY,201 EAST PINE STREET,TARPON SPRINGS,FL,34689,PINELLAS,4,28.156001,-82.753283,31002070503,12,16.478,2414.16,3100207,4952,22132 221320,http://echo.epa.gov/detailed-facility-report?fid=110000515504
FLR05G465,FL-20-0771,3602392555,AFR,SCWAAPO,State CWA Penalty AO,State,06/16/2020,,3034,SCRAP IT LLC,4445 1/2 STATE ROAD 60 W,MULBERRY,FL,33860,POLK,4,27.923348,-82.029885,31002040102,15,33.87,949.34,3100204,5093,42393 423930,http://echo.epa.gov/detailed-facility-report?fid=110031307896
FLR04E029,04-2009-4517,1800018035,AFR,309G2A,CWA 309G2A AO For Class I Penalties,EPA,08/25/2009,3000,,ST LUCIE COUNTY,2300 VIRGINIA AVENUE,FORT PIERCE,FL,34982,ST LUCIE,4,27.42583,-80.34868,30902060200,18,68.672,1778.44,3090202,,,http://echo.epa.gov/detailed-facility-report?fid=110001739030
FL0040495,04-2012-4524,3000064224,AFR,309G2A,CWA 309G2A AO For Class I Penalties,EPA,09/25/2012,4000,,"MACCLENNY, CITY OF WWTP",SR-121 AT TURKEY CREEK,MACCLENNY,FL,32063,BAKER,4,30.270687,-82.124907,30702040403,4,15.857,462.49,3070204,4952,221320,http://echo.epa.gov/detailed-facility-report?fid=110027947596
FL0040495,04-2015-4757,3600033169,AFR,309A,CWA 309A AO For Compliance,EPA,11/17/2014,,,"MACCLENNY, CITY OF WWTP",SR-121 AT TURKEY CREEK,MACCLENNY,FL,32063,BAKER,4,30.270687,-82.124907,30702040403,4,15.857,462.49,3070204,4952,221320,http://echo.epa.gov/detailed-facility-report?fid=110027947596
FL0040495,FL-14-0551,3600002484,AFR,STAOCO,State Administrative Order of Consent,State,10/09/2014,,0,"MACCLENNY, CITY OF WWTP",SR-121 AT TURKEY CREEK,MACCLENNY,FL,32063,BAKER,4,30.270687,-82.124907,30702040403,4,15.857,462.49,3070204,4952,221320,http://echo.epa.gov/detailed-facility-report?fid=110027947596
FL0040495,FL-20-1385,3602775400,AFR,SCWAAPO,State CWA Penalty AO,State,06/03/2021,,2000,"MACCLENNY, CITY OF WWTP",SR-121 AT TURKEY CREEK,MACCLENNY,FL,32063,BAKER,4,30.270687,-82.124907,30702040403,4,15.857,462.49,3070204,4952,221320,http://echo.epa.gov/detailed-facility-report?fid=110027947596
FL0040495,04-1989-N039,2400275445,JDC,CIV,Civil Judicial Action,EPA,07/18/1989,,,"MACCLENNY, CITY OF WWTP",SR-121 AT TURKEY CREEK,MACCLENNY,FL,32063,BAKER,4,30.270687,-82.124907,30702040403,4,15.857,462.49,3070204,4952,221320,http://echo.epa.gov/detailed-facility-report?fid=110027947596
FL0040495,04-1996-N011,2400275447,JDC,CIV,Civil Judicial Action,EPA,05/02/1996,,,"MACCLENNY, CITY OF WWTP",SR-121 AT TURKEY CREEK,MACCLENNY,FL,32063,BAKER,4,30.270687,-82.124907,30702040403,4,15.857,462.49,3070204,4952,221320,http://echo.epa.gov/detailed-facility-report?fid=110027947596
FL0040495,04-1999-N061,2400275443,AFR,309A,CWA 309A AO For Compliance,EPA,05/13/1999,,,"MACCLENNY, CITY OF WWTP",SR-121 AT TURKEY CREEK,MACCLENNY,FL,32063,BAKER,4,30.270687,-82.124907,30702040403,4,15.857,462.49,3070204,4952,221320,http://echo.epa.gov/detailed-facility-report?fid=110027947596
FL0040495,04-2000-N020,2400275444,AFR,309G2B,CWA 309G2B AO For Class II Penalties,EPA,11/14/2000,1500,,"MACCLENNY, CITY OF WWTP",SR-121 AT TURKEY CREEK,MACCLENNY,FL,32063,BAKER,4,30.270687,-82.124907,30702040403,4,15.857,462.49,3070204,4952,221320,http://echo.epa.gov/detailed-facility-report?fid=110027947596
FLR10MZ42,04-2016-4780,3600795614,AFR,309A,CWA 309A AO For Compliance,EPA,08/22/2016,,,LAKE MARKHAM LANDINGS,UNKNOWN,SANFORD,FL,32771,SEMINOLE,4,28.795664,-81.399897,30801011407,7,23.521,700.55,3080101,,,http://echo.epa.gov/detailed-facility-report?fid=110055627692
FL0041637,FL-N00000372,2400276886,AFR,STAOCO,State Administrative Order of Consent,State,02/11/2005,,2000,INDIAN RIVER COUNTY - WEST WWTF,8405 8TH ST,VERO BEACH,FL,32968,INDIAN RIVER,4,27.61721,-80.5022,30802030306,8,10.204,373.01,3080203,4952,221320,http://echo.epa.gov/detailed-facility-report?fid=110035503602
FL0041637,FL-17-0072,3601012748,AFR,SCWAAPO,State CWA Penalty AO,State,04/20/2017,,10000,INDIAN RIVER COUNTY - WEST WWTF,8405 8TH ST,VERO BEACH,FL,32968,INDIAN RIVER,4,27.61721,-80.5022,30802030306,8,10.204,373.01,3080203,4952,221320,http://echo.epa.gov/detailed-facility-report?fid=110035503602
FL0041637,FL-12-1549,3400110885,AFR,SCWAAPO,State CWA Penalty AO,State,10/10/2012,,1500,INDIAN RIVER COUNTY - WEST WWTF,8405 8TH ST,VERO BEACH,FL,32968,INDIAN RIVER,4,27.61721,-80.5022,30802030306,8,10.204,373.01,3080203,4952,221320,http://echo.epa.gov/detailed-facility-report?fid=110035503602
FLR05G760,FL-15-0643,3600699840,AFR,STAOCO,State Administrative Order of Consent,State,04/22/2016,,370,J'S AUTO SALVAGE,1491 PONCE DE LEON BLVD,BROOKSVILLE,FL,34601,HERNANDO,4,28.57219,-82.39771,31002070301,11,24.374,465.2,3100207,5015,42512 42314 441310 42511 44131,http://echo.epa.gov/detailed-facility-report?fid=110012550211
FL0020451,FL-N00000256,2400277123,AFR,SCWAAPO,State CWA Penalty AO,State,,,,CITY OF PANAMA CITY,2226 MICHIGAN AVENUE,PANAMA CITY,FL,32405,BAY,4,30.189528,-85.706797,31401010901,2,20.564,1848.66,3140101,4952,221320,http://echo.epa.gov/detailed-facility-report?fid=110064606029
FL0020451,04-1983-N002,2400277119,AFR,309A,CWA 309A AO For Compliance,EPA,07/19/1983,,,CITY OF PANAMA CITY,2226 MICHIGAN AVENUE,PANAMA CITY,FL,32405,BAY,4,30.189528,-85.706797,31401010901,2,20.564,1848.66,3140101,4952,221320,http://echo.epa.gov/detailed-facility-report?fid=110064606029
FL0020451,FL-N00000346,2400277121,AFR,STAOCO,State Administrative Order of Consent,State,07/24/2009,,35182,CITY OF PANAMA CITY,2226 MICHIGAN AVENUE,PANAMA CITY,FL,32405,BAY,4,30.189528,-85.706797,31401010901,2,20.564,1848.66,3140101,4952,221320,http://echo.epa.gov/detailed-facility-report?fid=110064606029
FL0020451,04-1991-N023,2400277118,AFR,309A,CWA 309A AO For Compliance,EPA,11/08/1990,,,CITY OF PANAMA CITY,2226 MICHIGAN AVENUE,PANAMA CITY,FL,32405,BAY,4,30.189528,-85.706797,31401010901,2,20.564,1848.66,3140101,4952,221320,http://echo.epa.gov/detailed-facility-report?fid=110064606029
FL0020451,04-1990-N046,2400277116,AFR,309G2B,CWA 309G2B AO For Class II Penalties,EPA,10/31/1990,37000,,CITY OF PANAMA CITY,2226 MICHIGAN AVENUE,PANAMA CITY,FL,32405,BAY,4,30.189528,-85.706797,31401010901,2,20.564,1848.66,3140101,4952,221320,http://echo.epa.gov/detailed-facility-report?fid=110064606029
FL0020451,FL-16-0062,3600658409,AFR,SCWAAPO,State CWA Penalty AO,State,09/04/2018,,10000,CITY OF PANAMA CITY,2226 MICHIGAN AVENUE,PANAMA CITY,FL,32405,BAY,4,30.189528,-85.706797,31401010901,2,20.564,1848.66,3140101,4952,221320,http://echo.epa.gov/detailed-facility-report?fid=110064606029
FL0020451,04-1998-N057,2400277124,AFR,309A,CWA 309A AO For Compliance,EPA,09/23/1998,,,CITY OF PANAMA CITY,2226 MICHIGAN AVENUE,PANAMA CITY,FL,32405,BAY,4,30.189528,-85.706797,31401010901,2,20.564,1848.66,3140101,4952,221320,http://echo.epa.gov/detailed-facility-report?fid=110064606029
FL0020451,04-2017-4758,3600993919,AFR,309A,CWA 309A AO For Compliance,EPA,03/21/2017,,,CITY OF PANAMA CITY,2226 MICHIGAN AVENUE,PANAMA CITY,FL,32405,BAY,4,30.189528,-85.706797,31401010901,2,20.564,1848.66,3140101,4952,221320,http://echo.epa.gov/detailed-facility-report?fid=110064606029
FL0020451,FL-N00000610,2400277120,AFR,STAOCO,State Administrative Order of Consent,State,03/08/2004,,8610,CITY OF PANAMA CITY,2226 MICHIGAN AVENUE,PANAMA CITY,FL,32405,BAY,4,30.189528,-85.706797,31401010901,2,20.564,1848.66,3140101,4952,221320,http://echo.epa.gov/detailed-facility-report?fid=110064606029
FL0020451,04-1998-N026,2400277125,AFR,309G2B,CWA 309G2B AO For Class II Penalties,EPA,,,,CITY OF PANAMA CITY,2226 MICHIGAN AVENUE,PANAMA CITY,FL,32405,BAY,4,30.189528,-85.706797,31401010901,2,20.564,1848.66,3140101,4952,221320,http://echo.epa.gov/detailed-facility-report?fid=110064606029
FLR05B336,04-2001-N008,2400279377,AFR,309A,CWA 309A AO For Compliance,EPA,12/14/2000,,,BAHIA HONDA SCRAP METAL,3185 NW NORTH RIVER DR,MIAMI,FL,33142,MIAMI-DADE,4,25.79923,-80.24763,30902061405,27,95.2,9165.33,3090202,5093,423930,http://echo.epa.gov/detailed-facility-report?fid=110009073126
FLR05B336,FL-04-0614,3600159464,AFR,STAOCO,State Administrative Order of Consent,State,06/24/2015,,518,BAHIA HONDA SCRAP METAL,3185 NW NORTH RIVER DR,MIAMI,FL,33142,MIAMI-DADE,4,25.79923,-80.24763,30902061405,27,95.2,9165.33,3090202,5093,423930,http://echo.epa.gov/detailed-facility-report?fid=110009073126
FLU970054,04-1997-N047,2400278325,AFR,309A,CWA 309A AO For Compliance,EPA,06/25/1997,,,BAHIA HONDA SCRAP METAL,3185 NW NORTH RIVER DR,MIAMI,FL,33142,MIAMI-DADE,4,25.79923,-80.24763,30902061405,27,95.2,9165.33,3090202,5093,423930,http://echo.epa.gov/detailed-facility-report?fid=110009073126
FL0023426,FL-12-1665,3400110829,AFR,SCWAAPO,State CWA Penalty AO,State,12/10/2012,,1000,IDEAL TRAILER PARK,5355 NEW KINGS ROAD,JACKSONVILLE,FL,32209,DUVAL,4,30.364856,-81.717353,30801031502,5,90.83,2180.27,3080103,4952,221320,http://echo.epa.gov/detailed-facility-report?fid=110010043826
FL0023426,FL-17-0284,3601802049,AFR,SCWAAO,State CWA Non Penalty AO,State,04/08/2019,,,IDEAL TRAILER PARK,5355 NEW KINGS ROAD,JACKSONVILLE,FL,32209,DUVAL,4,30.364856,-81.717353,30801031502,5,90.83,2180.27,3080103,4952,221320,http://echo.epa.gov/detailed-facility-report?fid=110010043826
FL0032662,FL-20-1122,3602353550,AFR,SCWAAPO,State CWA Penalty AO,State,10/12/2020,,2000,DUCK POND MHP,78030 SUSI LANE,YULEE,FL,32097,NASSAU,4,30.649239,-81.617528,30702050301,4,15.041,129.54,3070205,4952,221320,http://echo.epa.gov/detailed-facility-report?fid=110010043746
FL0032662,FL-13-0815,3400110853,AFR,SCWAAPO,State CWA Penalty AO,State,03/29/2013,,1000,DUCK POND MHP,78030 SUSI LANE,YULEE,FL,32097,NASSAU,4,30.649239,-81.617528,30702050301,4,15.041,129.54,3070205,4952,221320,http://echo.epa.gov/detailed-facility-report?fid=110010043746
FL0032662,04-1994-N036,2400274532,AFR,309G2B,CWA 309G2B AO For Class II Penalties,EPA,06/08/1994,1000,,DUCK POND MHP,78030 SUSI LANE,YULEE,FL,32097,NASSAU,4,30.649239,-81.617528,30702050301,4,15.041,129.54,3070205,4952,221320,http://echo.epa.gov/detailed-facility-report?fid=110010043746
FL0032662,04-1994-N017,2400274536,AFR,309A,CWA 309A AO For Compliance,EPA,06/24/1994,,,DUCK POND MHP,78030 SUSI LANE,YULEE,FL,32097,NASSAU,4,30.649239,-81.617528,30702050301,4,15.041,129.54,3070205,4952,221320,http://echo.epa.gov/detailed-facility-report?fid=110010043746
FL0001902,FL-N00000631,2400273712,AFR,SCWAAPO,State CWA Penalty AO,State,,,4000,U.S. AGRI-CHEMICALS CORPORATION,3225 STATE ROAD 630 WEST,FORT MEADE,FL,33841,POLK,4,27.746715,-81.850717,31001010302,17,64.519,57.29,3100101,2874 1475,325312 212392,http://echo.epa.gov/detailed-facility-report?fid=110000365042
FL0001902,FL-N00000558,2400273714,AFR,STAOCO,State Administrative Order of Consent,State,01/06/2009,,,U.S. AGRI-CHEMICALS CORPORATION,3225 STATE ROAD 630 WEST,FORT MEADE,FL,33841,POLK,4,27.746715,-81.850717,31001010302,17,64.519,57.29,3100101,2874 1475,325312 212392,http://echo.epa.gov/detailed-facility-report?fid=110000365042
FL0001902,FL-N00000262,2400273716,AFR,STAOCO,State Administrative Order of Consent,State,10/03/2006,,,U.S. AGRI-CHEMICALS CORPORATION,3225 STATE ROAD 630 WEST,FORT MEADE,FL,33841,POLK,4,27.746715,-81.850717,31001010302,17,64.519,57.29,3100101,2874 1475,325312 212392,http://echo.epa.gov/detailed-facility-report?fid=110000365042
FL0026611,04-1988-N006,2400274197,AFR,309A,CWA 309A AO For Compliance,EPA,08/31/1988,,,CITY OF FLAGLER BEACH WASTEWATER TREATMENT PLANT,2000 AVENUE A,FLAGLER BEACH,FL,32136,FLAGLER,4,29.47191,-81.14101,30802010302,6,8.759,345.25,3080201,4952,221320 22132,http://echo.epa.gov/detailed-facility-report?fid=110000511919
FL0026611,04-1997-N032,2400274200,AFR,309A,CWA 309A AO For Compliance,EPA,06/26/1997,,,CITY OF FLAGLER BEACH WASTEWATER TREATMENT PLANT,2000 AVENUE A,FLAGLER BEACH,FL,32136,FLAGLER,4,29.47191,-81.14101,30802010302,6,8.759,345.25,3080201,4952,221320 22132,http://echo.epa.gov/detailed-facility-report?fid=110000511919
FL0026611,FL-14-0150,3400232412,AFR,STAOCO,State Administrative Order of Consent,State,04/17/2014,,2500,CITY OF FLAGLER BEACH WASTEWATER TREATMENT PLANT,2000 AVENUE A,FLAGLER BEACH,FL,32136,FLAGLER,4,29.47191,-81.14101,30802010302,6,8.759,345.25,3080201,4952,221320 22132,http://echo.epa.gov/detailed-facility-report?fid=110000511919
FL0026611,04-1984-N013,2400274196,AFR,309A,CWA 309A AO For Compliance,EPA,05/25/1984,,,CITY OF FLAGLER BEACH WASTEWATER TREATMENT PLANT,2000 AVENUE A,FLAGLER BEACH,FL,32136,FLAGLER,4,29.47191,-81.14101,30802010302,6,8.759,345.25,3080201,4952,221320 22132,http://echo.epa.gov/detailed-facility-report?fid=110000511919
FL0026611,FL-N00000342,2400274199,AFR,STAOCO,State Administrative Order of Consent,State,08/25/2008,,3500,CITY OF FLAGLER BEACH WASTEWATER TREATMENT PLANT,2000 AVENUE A,FLAGLER BEACH,FL,32136,FLAGLER,4,29.47191,-81.14101,30802010302,6,8.759,345.25,3080201,4952,221320 22132,http://echo.epa.gov/detailed-facility-report?fid=110000511919
FLR05I667,FL-21-0791,3602992077,AFR,SCWAAPO,State CWA Penalty AO,State,10/04/2021,,4591.63,BULK TRANSPORT COMPANY EAST INC,18820 CORTEZ BLVD,BROOKSVILLE,FL,34601,HERNANDO,4,28.5489,-82.42083,31002070301,11,26.564,404.1,3100207,4231,488490,http://echo.epa.gov/detailed-facility-report?fid=110071073633
FLG110495,FL-N00000456,2400279875,AFR,STAOCO,State Administrative Order of Consent,State,12/11/2006,,,CEMEX LLC - 56TH STREET CBP,56 TH STREET,HILLSBOROUGH,FL,33610,HILLSBOROUGH,4,28.005053,-82.394181,31002050503,14,73.07,2947.08,3100205,3273,327320,http://echo.epa.gov/detailed-facility-report?fid=110013682826
FL0030210,FL-N00000461,2400274549,AFR,SCWAAPO,State CWA Penalty AO,State,,,,GREEN COVE SPGS-REYNOLDS IND,3 MI EAST OF US17 AND SR16,GREEN COVE SPRINGS,FL,32043,CLAY,4,29.982592,-81.667594,30801031204,5,29.347,462.89,3080103,4952,221320,http://echo.epa.gov/detailed-facility-report?fid=110010043684
FL0030210,FL-13-0961,3400149914,AFR,STAOCO,State Administrative Order of Consent,State,08/13/2013,,5625,GREEN COVE SPGS-REYNOLDS IND,3 MI EAST OF US17 AND SR16,GREEN COVE SPRINGS,FL,32043,CLAY,4,29.982592,-81.667594,30801031204,5,29.347,462.89,3080103,4952,221320,http://echo.epa.gov/detailed-facility-report?fid=110010043684
FLR05H922,FL-20-0067,3602314706,AFR,SCWAAPO,State CWA Penalty AO,State,03/25/2020,,8821.55,SUN GRO HOLTICULTURE,6021 BEGGS RD,ORLANDO,FL,32810,ORANGE,4,28.62553,-81.45207,30801011402,5,62.671,3389.86,3080101,2875,325314,http://echo.epa.gov/detailed-facility-report?fid=110067432193
FLU930544,04-1993-N037,2400277637,AFR,309G2B,CWA 309G2B AO For Class II Penalties,EPA,,,,SKYVIEW UTILITIES,UNKNOWN,UNKNOWN,FL,0,POLK,4,27.953115,-81.692783,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110011332557
FLU890035,04-1989-N032,2400275760,AFR,309A,CWA 309A AO For Compliance,EPA,03/17/1989,,,ZOLFO SPRINGS STP,UNKNOWN,UNKNOWN,FL,0,HARDEE,4,27.492846,-81.82158,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110011333690
FLU010963,FL-N00000584,2400279414,AFR,SCWAAPO,State CWA Penalty AO,State,07/26/2001,,1250,CITY OF ARCADIA GARBAGE TRUCK,UNKNOWN,UNKNOWN,FL,0,,4,28.45743,-82.409148,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110011333486
FLU982565,FL-N00000052,2400279218,AFR,STAOCO,State Administrative Order of Consent,State,06/27/2000,,,NATIONAL GYPSUM COMPANY,UNKNOWN,UNKNOWN,FL,0,,4,28.45743,-82.409148,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110011331530
FLU970097,04-1997-N073,2400279330,AFR,309A,CWA 309A AO For Compliance,EPA,09/10/1997,,,WENDY ACHAM,UNKNOWN,UNKNOWN,FL,0,,4,28.45743,-82.409148,,,,,,3732,,http://echo.epa.gov/detailed-facility-report?fid=110011332085
FLU890518,04-1989-N034,2400275479,AFR,309G2B,CWA 309G2B AO For Class II Penalties,EPA,08/14/1989,15000,,DANIS SHOOK CONSTRUCTION CO.,UNKNOWN,UNKNOWN,FL,0,MONROE,4,25.601043,-81.206777,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110011333707
FLG110749,FL-N00000457,2400276039,AFR,SCWAAPO,State CWA Penalty AO,State,,,,"WILLIAMS READY MIX, LLC",750 KOKOMO LOOP,HAINES CITY,FL,33844,POLK,4,28.05538,-81.60295,30901010701,9,40.966,356.91,3090101,9999,999999,http://echo.epa.gov/detailed-facility-report?fid=110032792262
FLR05A996,04-2000-N032,2400279802,AFR,309A,CWA 309A AO For Compliance,EPA,08/28/2000,,,"SUNCOAST PAVING, INC.",800 ANCLOTE ROAD,TARPON SPRINGS,FL,34689,PINELLAS,4,28.16655,-82.77355,31002070503,12,17.17,2506.69,3100207,2951,324121,http://echo.epa.gov/detailed-facility-report?fid=110001410697
FLR05A996,04-2000-N031,2400279803,AFR,309A,CWA 309A AO For Compliance,EPA,04/28/2000,,,"SUNCOAST PAVING, INC.",800 ANCLOTE ROAD,TARPON SPRINGS,FL,34689,PINELLAS,4,28.16655,-82.77355,31002070503,12,17.17,2506.69,3100207,2951,324121,http://echo.epa.gov/detailed-facility-report?fid=110001410697
FLG913346,FL-N00000966,2400279406,AFR,SCWAAPO,State CWA Penalty AO,State,,,,QUICK STOP #19,915-A CATTLEMAN RD,SARASOTA,FL,34232,SARASOTA,4,27.326583,-82.45139,31002010203,16,14.128,1967.14,3100201,,,http://echo.epa.gov/detailed-facility-report?fid=110037457597
